 year,state_id,fed_marg,fed_avg,fed_elas,st_marg,       st_avg,st_elas,c_marg,c_avg,c_elas,state_abv
2005,   14,    0.2384,    0.1369,    1.7723,    0.0277,    0.0243,    1.1552,    0.2661,    0.1612,    1.6789, "IL"
2005,   15,    0.1952,    0.0836,    2.3912,    0.0340,    0.0303,    1.1356,    0.2292,    0.1139,    2.0541, "IN"
2005,   16,    0.2256,    0.1351,    1.6977,    0.0623,    0.0461,    1.3709,    0.2879,    0.1812,    1.6143, "IA"
2005,   17,    0.2010,    0.0894,    2.2993,    0.0625,    0.0354,    1.7980,    0.2635,    0.1248,    2.1567, "KS"
2005,   18,    0.2127,    0.1066,    2.0356,    0.0548,    0.0411,    1.3520,    0.2674,    0.1477,    1.8446, "KY"
2005,   19,    0.1887,    0.0717,    2.7032,    0.0419,    0.0297,    1.4332,    0.2306,    0.1014,    2.3281, "LA"
2005,   20,    0.1677,    0.0681,    2.5258,    0.0707,    0.0363,    1.9863,    0.2383,    0.1043,    2.3376, "ME"
2005,   21,    0.2368,    0.1428,    1.6867,    0.0482,    0.0361,    1.3529,    0.2850,    0.1789,    1.6191, "MD"
2005,   22,    0.2316,    0.1347,    1.7499,    0.0552,    0.0460,    1.2138,    0.2868,    0.1807,    1.6128, "MA"
2005,   23,    0.2330,    0.1359,    1.7441,    0.0412,    0.0326,    1.2799,    0.2743,    0.1686,    1.6539, "MI"
2005,   24,    0.2108,    0.1145,    1.8748,    0.0751,    0.0459,    1.6644,    0.2859,    0.1604,    1.8145, "MN"
2005,   25,    0.1633,    0.0354,    4.8334,    0.0413,    0.0208,    2.0243,    0.2046,    0.0562,    3.7759, "MS"
2005,   26,    0.2062,    0.0994,    2.1185,    0.0534,    0.0343,    1.5811,    0.2596,    0.1337,    1.9800, "MO"
2005,   27,    0.1785,    0.0673,    2.7233,    0.0591,    0.0329,    1.8305,    0.2375,    0.1002,    2.4287, "MT"
2005,   28,    0.2441,    0.1615,    1.5342,    0.0713,    0.0538,    1.3443,    0.3154,    0.2153,    1.4867, "NE"
2005,   29,    0.2054,    0.0880,    2.3900,    0.0000,    0.0000,    0.0000,    0.2054,    0.0880,    4.9946, "NV"
2005,   30,    0.2096,    0.0966,    2.2186,    0.0009,    0.0007,    1.3851,    0.2105,    0.0972,    2.2128, "NH"
2005,   31,    0.2454,    0.1509,    1.6531,    0.0600,    0.0433,    1.4044,    0.3055,    0.1943,    1.5975, "NJ"
2005,   32,    0.1948,    0.0796,    2.5091,    0.0514,    0.0283,    1.8500,    0.2461,    0.1079,    2.3354, "NM"
2005,   33,    0.2260,    0.1268,    1.8141,    0.0734,    0.0482,    1.5458,    0.2993,    0.1750,    1.7401, "NY"
2005,   34,    0.2129,    0.1120,    1.9366,    0.0740,    0.0517,    1.4516,    0.2869,    0.1638,    1.7829, "NC"
2005,   35,    0.1880,    0.0719,    2.6831,    0.0242,    0.0141,    1.7492,    0.2122,    0.0860,    2.5290, "ND"
2005,   36,    0.2206,    0.1220,    1.8419,    0.0553,    0.0406,    1.3809,    0.2759,    0.1625,    1.7264, "OH"
2005,   37,    0.2042,    0.1036,    2.0112,    0.0570,    0.0380,    1.5236,    0.2612,    0.1415,    1.8799, "OK"
2005,   38,    0.2194,    0.1277,    1.7476,    0.0814,    0.0610,    1.3534,    0.3008,    0.1887,    1.6199, "OR"
2005,   39,    0.2239,    0.1194,    1.9107,    0.0317,    0.0294,    1.0898,    0.2556,    0.1488,    1.7476, "PA"
2005,   40,    0.2178,    0.1099,    2.0226,    0.0596,    0.0352,    1.7204,    0.2774,    0.1451,    1.9490, "RI"
2005,   41,    0.2006,    0.0918,    2.2349,    0.0588,    0.0352,    1.6991,    0.2593,    0.1269,    2.0858, "SC"
2005,   42,    0.1833,    0.0698,    2.6956,    0.0000,    0.0000,    0.0000,    0.1833,    0.0698,   30.6153, "SD"
2005,   43,    0.2151,    0.1051,    2.0888,    0.0025,    0.0021,    1.2092,    0.2176,    0.1072,    2.0717, "TN"
2005,   44,    0.2251,    0.1168,    1.9652,    0.0000,    0.0000,    0.0000,    0.2251,    0.1168,    0.4881, "TX"
2005,   45,    0.2182,    0.1168,    1.9029,    0.0658,    0.0455,    1.4684,    0.2840,    0.1623,    1.7808, "UT"
2005,   46,    0.1873,    0.0847,    2.2615,    0.0556,    0.0260,    2.1809,    0.2429,    0.1107,    2.2426, "VT"
2005,   47,    0.2299,    0.1295,    1.8076,    0.0569,    0.0417,    1.3820,    0.2868,    0.1712,    1.7035, "VA"
2005,   48,    0.2250,    0.1197,    1.9160,    0.0000,    0.0000,    0.0000,    0.2250,    0.1197,    3.3458, "WA"
2005,   49,    0.2262,    0.1347,    1.7077,    0.0603,    0.0494,    1.2365,    0.2865,    0.1841,    1.5808, "WV"
2005,   50,    0.1872,    0.0805,    2.3808,    0.0684,    0.0417,    1.6679,    0.2556,    0.1222,    2.1365, "WI"
2005,   51,    0.2070,    0.0980,    2.1594,    0.0000,    0.0000,    0.0000,    0.2070,    0.0980,   27.7775, "WY"
2005,   52,    0.2239,    0.1221,    1.8686,    0.0471,    0.0326,    1.4653,    0.2710,    0.1547,    1.7833, "US"
2006,    1,    0.2519,    0.1632,    1.5676,    0.0366,    0.0327,    1.1313,    0.2884,    0.1959,    1.4946, "AL"
2006,    2,    0.2020,    0.0786,    2.6362,    0.0000,    0.0000,    0.0000,    0.2020,    0.0786,   52.9303, "AK"
2006,    3,    0.2024,    0.0944,    2.1903,    0.0345,    0.0209,    1.6767,    0.2369,    0.1153,    2.0969, "AZ"
2006,    4,    0.2249,    0.1310,    1.7468,    0.0626,    0.0446,    1.4231,    0.2875,    0.1756,    1.6644, "AR"
2006,    5,    0.2206,    0.1257,    1.7869,    0.0742,    0.0453,    1.6664,    0.2948,    0.1710,    1.7549, "CA"
2006,    6,    0.2160,    0.1135,    1.9400,    0.0456,    0.0320,    1.4432,    0.2616,    0.1455,    1.8302, "CO"
2006,    7,    0.2348,    0.1411,    1.6914,    0.0554,    0.0400,    1.4043,    0.2901,    0.1811,    1.6279, "CT"
2006,    8,    0.2004,    0.0863,    2.3772,    0.0452,    0.0249,    1.8469,    0.2456,    0.1112,    2.2579, "DE"
2006,    9,    0.2498,    0.1706,    1.4865,    0.0856,    0.0656,    1.3230,    0.3354,    0.2361,    1.4411, "DC"
2006,   10,    0.2251,    0.1253,    1.8285,    0.0000,    0.0000,    0.0000,    0.2251,    0.1253,    0.1952, "FL"
2006,   11,    0.2171,    0.1139,    1.9433,    0.0550,    0.0378,    1.4757,    0.2721,    0.1517,    1.8264, "GA"
2006,   12,    0.1851,    0.0791,    2.3950,    0.0632,    0.0382,    1.6811,    0.2483,    0.1174,    2.1613, "HI"
2006,   13,    0.1831,    0.0835,    2.2417,    0.0708,    0.0424,    1.7005,    0.2539,    0.1259,    2.0589, "ID"
2006,   14,    0.2300,    0.1341,    1.7454,    0.0273,    0.0235,    1.1740,    0.2572,    0.1575,    1.6598, "IL"
2006,   15,    0.1969,    0.0955,    2.1050,    0.0342,    0.0291,    1.1887,    0.2311,    0.1246,    1.8896, "IN"
2006,   16,    0.1972,    0.0891,    2.2624,    0.0615,    0.0415,    1.5049,    0.2587,    0.1306,    2.0205, "IA"
2006,   17,    0.2269,    0.1330,    1.7360,    0.0631,    0.0429,    1.4915,    0.2900,    0.1759,    1.6762, "KS"
2006,   18,    0.1878,    0.0815,    2.3574,    0.0536,    0.0375,    1.4508,    0.2414,    0.1190,    2.0702, "KY"
2006,   19,    0.2042,    0.0953,    2.1907,    0.0417,    0.0307,    1.3781,    0.2459,    0.1259,    1.9917, "LA"
2006,   20,    0.1943,    0.0963,    2.0590,    0.0719,    0.0429,    1.7057,    0.2662,    0.1392,    1.9499, "ME"
2006,   21,    0.2314,    0.1364,    1.7259,    0.0476,    0.0345,    1.3980,    0.2790,    0.1709,    1.6595, "MD"
2006,   22,    0.2293,    0.1328,    1.7576,    0.0529,    0.0443,    1.2077,    0.2822,    0.1771,    1.6194, "MA"
2006,   23,    0.2290,    0.1341,    1.7374,    0.0407,    0.0299,    1.3767,    0.2697,    0.1641,    1.6714, "MI"
2006,   24,    0.2085,    0.1131,    1.8789,    0.0768,    0.0438,    1.7829,    0.2853,    0.1569,    1.8520, "MN"
2006,   25,    0.1744,    0.0421,    4.3177,    0.0413,    0.0216,    1.9487,    0.2157,    0.0637,    3.5027, "MS"
2006,   26,    0.2052,    0.1018,    2.0574,    0.0525,    0.0338,    1.5781,    0.2578,    0.1356,    1.9375, "MO"
2006,   27,    0.1675,    0.0537,    3.2208,    0.0546,    0.0262,    2.1252,    0.2221,    0.0799,    2.8586, "MT"
2006,   28,    0.1958,    0.0978,    2.0433,    0.0648,    0.0383,    1.7220,    0.2607,    0.1361,    1.9527, "NE"
2006,   29,    0.2496,    0.1539,    1.6486,    0.0000,    0.0000,    0.0000,    0.2496,    0.1539,    0.6334, "NV"
2006,   30,    0.2119,    0.1081,    1.9984,    0.0015,    0.0012,    1.2489,    0.2134,    0.1094,    1.9899, "NH"
2006,   31,    0.2325,    0.1328,    1.7815,    0.0569,    0.0378,    1.5278,    0.2893,    0.1706,    1.7252, "NJ"
2006,   32,    0.2605,    0.1778,    1.4868,    0.0500,    0.0373,    1.3583,    0.3105,    0.2151,    1.4645, "NM"
2006,   33,    0.2230,    0.1261,    1.8000,    0.0681,    0.0438,    1.5805,    0.2911,    0.1699,    1.7434, "NY"
2006,   34,    0.2006,    0.0970,    2.1124,    0.0709,    0.0484,    1.4879,    0.2716,    0.1454,    1.9037, "NC"
2006,   35,    0.1802,    0.0711,    2.5981,    0.0239,    0.0137,    1.7741,    0.2041,    0.0849,    2.4638, "ND"
2006,   36,    0.2224,    0.1259,    1.7988,    0.0540,    0.0407,    1.3467,    0.2765,    0.1665,    1.6880, "OH"
2006,   37,    0.2030,    0.1020,    2.0316,    0.0564,    0.0374,    1.5323,    0.2594,    0.1393,    1.8973, "OK"
2006,   38,    0.1873,    0.0842,    2.2740,    0.0782,    0.0507,    1.5654,    0.2655,    0.1350,    2.0065, "OR"
2006,   39,    0.2249,    0.1254,    1.8262,    0.0314,    0.0291,    1.0909,    0.2563,    0.1545,    1.6869, "PA"
2006,   40,    0.1968,    0.0808,    2.4949,    0.0541,    0.0280,    1.9727,    0.2509,    0.1088,    2.3602, "RI"
2006,   41,    0.2032,    0.1005,    2.0634,    0.0509,    0.0318,    1.6247,    0.2541,    0.1323,    1.9574, "SC"
2006,   42,    0.1674,    0.0643,    2.6724,    0.0000,    0.0000,    0.0000,    0.1674,    0.0643,   34.6024, "SD"
2006,   43,    0.2153,    0.1126,    1.9499,    0.0022,    0.0020,    1.0867,    0.2175,    0.1146,    1.9343, "TN"
2006,   44,    0.2253,    0.1178,    1.9494,    0.0000,    0.0000,    0.0000,    0.2253,    0.1178,    0.4945, "TX"
2006,   45,    0.2027,    0.1007,    2.0534,    0.0621,    0.0397,    1.5887,    0.2648,    0.1405,    1.9215, "UT"
2006,   46,    0.1810,    0.0742,    2.4994,    0.0533,    0.0233,    2.3439,    0.2343,    0.0975,    2.4623, "VT"
2006,   47,    0.2257,    0.1307,    1.7576,    0.0548,    0.0377,    1.4746,    0.2805,    0.1684,    1.6941, "VA"
2006,   48,    0.2268,    0.1185,    1.9513,    0.0000,    0.0000,    0.0000,    0.2268,    0.1185,    3.0712, "WA"
2006,   49,    0.2228,    0.1331,    1.7028,    0.0582,    0.0454,    1.2976,    0.2809,    0.1785,    1.5994, "WV"
2006,   50,    0.1858,    0.0823,    2.3094,    0.0669,    0.0418,    1.6242,    0.2526,    0.1241,    2.0775, "WI"
2006,   51,    0.2070,    0.0975,    2.1697,    0.0000,    0.0000,    0.0000,    0.2070,    0.0975,   26.6694, "WY"
2006,   52,    0.2203,    0.1211,    1.8530,    0.0449,    0.0306,    1.4859,    0.2651,    0.1517,    1.7787, "US"
2007,    1,    0.2551,    0.1682,    1.5397,    0.0367,    0.0324,    1.1482,    0.2918,    0.2006,    1.4764, "AL"
2007,    2,    0.2071,    0.0914,    2.3177,    0.0000,    0.0000,    0.0000,    0.2071,    0.0914,   43.7992, "AK"
2007,    3,    0.2041,    0.1007,    2.0688,    0.0331,    0.0213,    1.5795,    0.2372,    0.1220,    1.9831, "AZ"
2007,    4,    0.2267,    0.1337,    1.7254,    0.0621,    0.0436,    1.4439,    0.2888,    0.1773,    1.6560, "AR"
2007,    5,    0.2213,    0.1247,    1.8068,    0.0740,    0.0445,    1.6911,    0.2953,    0.1692,    1.7763, "CA"
2007,    6,    0.2387,    0.1454,    1.6690,    0.0470,    0.0356,    1.3386,    0.2857,    0.1810,    1.6039, "CO"
2007,    7,    0.2353,    0.1426,    1.6781,    0.0541,    0.0403,    1.3611,    0.2893,    0.1828,    1.6081, "CT"
2007,    8,    0.1910,    0.0813,    2.4058,    0.0478,    0.0286,    1.7019,    0.2388,    0.1099,    2.2218, "DE"
2007,    9,    0.2595,    0.1740,    1.5139,    0.0832,    0.0625,    1.3508,    0.3427,    0.2365,    1.4708, "DC"
2007,   10,    0.2309,    0.1305,    1.8009,    0.0000,    0.0000,    0.0000,    0.2309,    0.1305,    0.1784, "FL"
2007,   11,    0.2136,    0.1084,    2.0107,    0.0569,    0.0396,    1.4561,    0.2705,    0.1480,    1.8616, "GA"
2007,   12,    0.1873,    0.0788,    2.4363,    0.0644,    0.0389,    1.6816,    0.2517,    0.1177,    2.1853, "HI"
2007,   13,    0.2225,    0.1318,    1.7177,    0.0741,    0.0517,    1.4550,    0.2967,    0.1835,    1.6436, "ID"
2007,   14,    0.2335,    0.1343,    1.7695,    0.0272,    0.0237,    1.1601,    0.2607,    0.1580,    1.6775, "IL"
2007,   15,    0.2083,    0.1083,    1.9623,    0.0341,    0.0310,    1.1135,    0.2424,    0.1392,    1.7723, "IN"
2007,   16,    0.1974,    0.0984,    2.0468,    0.0592,    0.0412,    1.4592,    0.2567,    0.1396,    1.8727, "IA"
2007,   17,    0.1956,    0.0800,    2.5045,    0.0628,    0.0350,    1.8251,    0.2584,    0.1151,    2.2967, "KS"
2007,   18,    0.2177,    0.1207,    1.8364,    0.0545,    0.0424,    1.3020,    0.2722,    0.1631,    1.6971, "KY"
2007,   19,    0.2186,    0.1080,    2.0662,    0.0422,    0.0317,    1.3487,    0.2608,    0.1397,    1.9024, "LA"
2007,   20,    0.1791,    0.0741,    2.4780,    0.0728,    0.0389,    1.9071,    0.2519,    0.1130,    2.2808, "ME"
2007,   21,    0.2302,    0.1346,    1.7403,    0.0467,    0.0348,    1.3607,    0.2769,    0.1694,    1.6621, "MD"
2007,   22,    0.2383,    0.1445,    1.6769,    0.0539,    0.0464,    1.1761,    0.2922,    0.1909,    1.5548, "MA"
2007,   23,    0.2278,    0.1301,    1.7816,    0.0418,    0.0327,    1.2966,    0.2696,    0.1628,    1.6839, "MI"
2007,   24,    0.2059,    0.1054,    1.9920,    0.0765,    0.0429,    1.8148,    0.2824,    0.1484,    1.9406, "MN"
2007,   25,    0.2353,    0.1394,    1.7165,    0.0468,    0.0343,    1.3826,    0.2821,    0.1737,    1.6505, "MS"
2007,   26,    0.1907,    0.0799,    2.4449,    0.0513,    0.0312,    1.6710,    0.2420,    0.1111,    2.2263, "MO"
2007,   27,    0.2277,    0.1490,    1.5523,    0.0628,    0.0447,    1.4248,    0.2905,    0.1937,    1.5228, "MT"
2007,   28,    0.1800,    0.0748,    2.4661,    0.0606,    0.0310,    1.9932,    0.2405,    0.1058,    2.3271, "NE"
2007,   29,    0.2061,    0.0914,    2.3069,    0.0000,    0.0000,    0.0000,    0.2061,    0.0914,    1.6070, "NV"
2007,   30,    0.2695,    0.1798,    1.5217,    0.0033,    0.0030,    1.1021,    0.2728,    0.1828,    1.5147, "NH"
2007,   31,    0.2348,    0.1374,    1.7388,    0.0580,    0.0390,    1.5084,    0.2928,    0.1764,    1.6877, "NJ"
2007,   32,    0.1961,    0.0752,    2.6789,    0.0484,    0.0240,    2.0625,    0.2445,    0.0991,    2.5292, "NM"
2007,   33,    0.2321,    0.1398,    1.6877,    0.0696,    0.0468,    1.5080,    0.3016,    0.1867,    1.6426, "NY"
2007,   34,    0.2053,    0.1015,    2.0647,    0.0701,    0.0495,    1.4381,    0.2754,    0.1509,    1.8584, "NC"
2007,   35,    0.1827,    0.0772,    2.4238,    0.0259,    0.0141,    1.8638,    0.2086,    0.0914,    2.3367, "ND"
2007,   36,    0.2256,    0.1273,    1.8041,    0.0515,    0.0387,    1.3510,    0.2771,    0.1660,    1.6982, "OH"
2007,   37,    0.1948,    0.0860,    2.3166,    0.0536,    0.0352,    1.5477,    0.2484,    0.1212,    2.0922, "OK"
2007,   38,    0.2062,    0.1155,    1.8177,    0.0781,    0.0572,    1.3848,    0.2843,    0.1727,    1.6740, "OR"
2007,   39,    0.2259,    0.1304,    1.7623,    0.0311,    0.0294,    1.0691,    0.2570,    0.1598,    1.6342, "PA"
2007,   40,    0.1880,    0.0807,    2.3842,    0.0536,    0.0273,    2.0031,    0.2416,    0.1080,    2.2877, "RI"
2007,   41,    0.1908,    0.0750,    2.6100,    0.0580,    0.0323,    1.8298,    0.2488,    0.1073,    2.3740, "SC"
2007,   42,    0.2614,    0.1811,    1.4640,    0.0000,    0.0000,    0.0000,    0.2614,    0.1811,    3.6880, "SD"
2007,   43,    0.1930,    0.0756,    2.6196,    0.0022,    0.0019,    1.1448,    0.1952,    0.0775,    2.5829, "TN"
2007,   44,    0.2317,    0.1289,    1.8304,    0.0000,    0.0000,    0.0000,    0.2317,    0.1289,    0.2845, "TX"
2007,   45,    0.1778,    0.0577,    3.1785,    0.0625,    0.0361,    1.7593,    0.2403,    0.0939,    2.6273, "UT"
2007,   46,    0.2440,    0.1679,    1.4746,    0.0705,    0.0493,    1.4489,    0.3144,    0.2172,    1.4688, "VT"
2007,   47,    0.2281,    0.1347,    1.7231,    0.0565,    0.0420,    1.3644,    0.2846,    0.1766,    1.6377, "VA"
2007,   48,    0.2259,    0.1208,    1.9065,    0.0000,    0.0000,    0.0000,    0.2259,    0.1208,    3.1525, "WA"
2007,   49,    0.2241,    0.1373,    1.6588,    0.0614,    0.0500,    1.2438,    0.2855,    0.1873,    1.5478, "WV"
2007,   50,    0.1868,    0.0847,    2.2540,    0.0675,    0.0420,    1.6349,    0.2543,    0.1267,    2.0481, "WI"
2007,   51,    0.2115,    0.0981,    2.2047,    0.0000,    0.0000,    0.0000,    0.2115,    0.0981,   23.2427, "WY"
2007,   52,    0.2236,    0.1249,    1.8230,    0.0449,    0.0313,    1.4562,    0.2685,    0.1562,    1.7493, "US"
2008,    1,    0.2573,    0.1635,    1.5989,    0.0374,    0.0326,    1.1591,    0.2946,    0.1961,    1.5255, "AL"
2008,    2,    0.2122,    0.0950,    2.2849,    0.0000,    0.0000,    0.0000,    0.2122,    0.0950,   39.8424, "AK"
2008,    3,    0.2023,    0.0937,    2.2059,    0.0330,    0.0206,    1.6282,    0.2353,    0.1143,    2.1014, "AZ"
2008,    4,    0.2310,    0.1301,    1.8086,    0.0583,    0.0438,    1.3488,    0.2894,    0.1739,    1.6923, "AR"
2008,    5,    0.2234,    0.1217,    1.8693,    0.0731,    0.0424,    1.7542,    0.2965,    0.1641,    1.8395, "CA"
2008,    6,    0.2321,    0.1309,    1.8053,    0.0468,    0.0340,    1.3949,    0.2789,    0.1649,    1.7203, "CO"
2008,    7,    0.2427,    0.1439,    1.7158,    0.0554,    0.0403,    1.3922,    0.2981,    0.1842,    1.6448, "CT"
2008,    8,    0.2150,    0.1144,    1.9145,    0.0518,    0.0341,    1.5423,    0.2667,    0.1485,    1.8288, "DE"
2008,    9,    0.1990,    0.0826,    2.4691,    0.0758,    0.0392,    1.9729,    0.2748,    0.1218,    2.3090, "DC"
2008,   10,    0.2289,    0.1226,    1.9021,    0.0000,    0.0000,    0.0000,    0.2289,    0.1226,    0.0637, "FL"
2008,   11,    0.2184,    0.1117,    1.9947,    0.0571,    0.0400,    1.4475,    0.2755,    0.1517,    1.8498, "GA"
2008,   12,    0.1857,    0.0773,    2.4622,    0.0658,    0.0391,    1.7109,    0.2515,    0.1164,    2.2085, "HI"
2008,   13,    0.1733,    0.0609,    2.9258,    0.0674,    0.0360,    1.9069,    0.2407,    0.0970,    2.5448, "ID"
2008,   14,    0.2249,    0.1173,    1.9543,    0.0274,    0.0233,    1.1893,    0.2523,    0.1407,    1.8266, "IL"
2008,   15,    0.2275,    0.1279,    1.8104,    0.0343,    0.0315,    1.0987,    0.2618,    0.1595,    1.6689, "IN"
2008,   16,    0.1949,    0.0894,    2.2272,    0.0595,    0.0406,    1.4856,    0.2544,    0.1301,    1.9943, "IA"
2008,   17,    0.2220,    0.1183,    1.9119,    0.0634,    0.0408,    1.5802,    0.2854,    0.1591,    1.8267, "KS"
2008,   18,    0.1962,    0.0808,    2.4903,    0.0539,    0.0378,    1.4483,    0.2501,    0.1185,    2.1559, "KY"
2008,   19,    0.2273,    0.1177,    1.9700,    0.0425,    0.0319,    1.3490,    0.2698,    0.1496,    1.8368, "LA"
2008,   20,    0.1791,    0.0664,    2.7736,    0.0726,    0.0374,    1.9822,    0.2518,    0.1037,    2.4871, "ME"
2008,   21,    0.2329,    0.1350,    1.7550,    0.0519,    0.0369,    1.4262,    0.2848,    0.1720,    1.6841, "MD"
2008,   22,    0.2357,    0.1349,    1.7782,    0.0549,    0.0453,    1.2265,    0.2906,    0.1803,    1.6389, "MA"
2008,   23,    0.2307,    0.1303,    1.8026,    0.0461,    0.0355,    1.3161,    0.2768,    0.1658,    1.6981, "MI"
2008,   24,    0.2076,    0.1019,    2.0802,    0.0774,    0.0417,    1.8909,    0.2850,    0.1436,    2.0251, "MN"
2008,   25,    0.1889,    0.0617,    3.1573,    0.0442,    0.0260,    1.7317,    0.2331,    0.0877,    2.7307, "MS"
2008,   26,    0.2074,    0.1019,    2.0771,    0.0536,    0.0345,    1.5782,    0.2609,    0.1364,    1.9505, "MO"
2008,   27,    0.2096,    0.1038,    2.0603,    0.0633,    0.0386,    1.6670,    0.2729,    0.1424,    1.9534, "MT"
2008,   28,    0.1846,    0.0744,    2.5456,    0.0598,    0.0311,    1.9636,    0.2444,    0.1054,    2.3735, "NE"
